"Date","Opp","WL","TmFGper","Tm3Pper","TmFTper","OppFGper","Opp3Pper","OppFTper","FTr","TSper","TRBper","ASTper","STLper","BLKper","OffeFGper","OffTOVper","OffORBper","OffFT_d_FGA","DefeFGper","DefTOVper","DefDRBper","DefFT_d_FGA","HomeGame","PlayOff"
"1990-03-28","CLE",TRUE,0.483,0.429,0.811,0.447,0.333,0.8,0.425,0.566,0.524,0.571,0.133,0.049,0.5,0.155,0.326,0.345,0.48,0.183,0.732,0.526,FALSE,TRUE
"1990-03-30","NYK",TRUE,0.474,0.143,0.696,0.471,0.6,0.793,0.242,0.509,0.512,0.6,0.083,0.1,0.479,0.095,0.356,0.168,0.488,0.141,0.683,0.271,TRUE,TRUE
"1990-04-01","MIA",TRUE,0.512,0.5,0.793,0.477,0,0.76,0.345,0.574,0.554,0.721,0.115,0.049,0.524,0.118,0.351,0.274,0.477,0.124,0.717,0.216,TRUE,FALSE
"1990-04-03","IND",TRUE,0.554,0.25,0.926,0.529,0.286,0.788,0.365,0.635,0.467,0.659,0.069,0.111,0.568,0.14,0.323,0.338,0.543,0.159,0.621,0.371,TRUE,TRUE
"1990-04-05","ORL",TRUE,0.5,0.25,0.654,0.5,0.375,0.52,0.283,0.537,0.564,0.696,0.093,0.063,0.511,0.112,0.378,0.185,0.517,0.108,0.735,0.148,TRUE,FALSE
"1990-04-07","DAL",TRUE,0.494,0.667,0.862,0.507,0.714,0.628,0.358,0.581,0.449,0.75,0.089,0.074,0.519,0.096,0.256,0.309,0.54,0.105,0.641,0.36,FALSE,TRUE
"1990-04-11","CLE",TRUE,0.588,0.375,0.909,0.437,0.286,0.667,0.138,0.631,0.577,0.617,0.12,0.141,0.606,0.191,0.364,0.125,0.451,0.166,0.763,0.31,TRUE,TRUE
"1990-04-13","MIL",TRUE,0.566,0.143,0.7,0.544,0.3,0.68,0.361,0.603,0.522,0.681,0.16,0.087,0.572,0.119,0.4,0.253,0.563,0.174,0.656,0.215,TRUE,TRUE
"1990-04-14","WSB",FALSE,0.478,0.143,0.875,0.556,0,0.765,0.174,0.52,0.541,0.318,0.052,0.056,0.484,0.108,0.34,0.152,0.556,0.101,0.789,0.144,FALSE,FALSE
"1990-04-16","IND",FALSE,0.532,0,0.857,0.562,0.333,0.897,0.266,0.578,0.409,0.571,0.125,0.047,0.532,0.128,0.278,0.228,0.582,0.165,0.567,0.356,FALSE,TRUE
"1990-04-17","BOS",TRUE,0.519,0.333,0.833,0.529,0.333,0.611,0.37,0.589,0.463,0.595,0.097,0.025,0.531,0.105,0.256,0.309,0.54,0.12,0.651,0.126,TRUE,TRUE
"1990-04-19","WSB",TRUE,0.505,0.286,0.8,0.617,0.333,0.667,0.323,0.565,0.487,0.574,0.121,0.064,0.516,0.086,0.349,0.258,0.623,0.187,0.667,0.198,TRUE,FALSE
"1990-04-20","BOS",FALSE,0.505,0.375,0.85,0.53,0,0.865,0.211,0.559,0.488,0.479,0.089,0.025,0.521,0.072,0.229,0.179,0.53,0.108,0.816,0.386,FALSE,TRUE
"1990-04-22","DET",FALSE,0.45,0.364,0.857,0.506,0.333,0.96,0.438,0.556,0.413,0.611,0.152,0.068,0.475,0.144,0.22,0.375,0.524,0.19,0.615,0.289,FALSE,TRUE
"1990-11-02","PHI",FALSE,0.465,0.333,0.783,0.561,0,0.865,0.228,0.522,0.448,0.617,0.137,0.077,0.485,0.112,0.333,0.178,0.561,0.155,0.611,0.39,TRUE,TRUE
"1990-11-03","WSB",FALSE,0.429,0.5,0.723,0.461,0,0.673,0.61,0.522,0.557,0.485,0.068,0.066,0.442,0.184,0.311,0.442,0.461,0.133,0.814,0.434,FALSE,FALSE
"1990-11-06","BOS",FALSE,0.5,0,0.615,0.568,0,0.703,0.283,0.522,0.427,0.739,0.128,0.081,0.5,0.096,0.25,0.174,0.568,0.21,0.676,0.351,TRUE,TRUE
"1990-11-07","MIN",TRUE,0.5,0,0.621,0.519,0.333,1,0.372,0.529,0.586,0.641,0.063,0.077,0.5,0.081,0.514,0.231,0.525,0.125,0.667,0.074,FALSE,FALSE
"1990-11-09","BOS",TRUE,0.533,0,0.88,0.466,0.333,0.81,0.272,0.583,0.529,0.592,0.153,0.047,0.533,0.096,0.342,0.239,0.472,0.163,0.681,0.193,FALSE,TRUE
"1990-11-10","CHH",TRUE,0.543,0,0.85,0.427,0.333,0.938,0.247,0.585,0.566,0.682,0.126,0.063,0.543,0.151,0.286,0.21,0.433,0.168,0.805,0.183,TRUE,FALSE
"1990-11-13","UTA",TRUE,0.385,1,0.813,0.381,0.143,0.85,0.176,0.428,0.525,0.514,0.068,0.104,0.39,0.109,0.34,0.143,0.387,0.106,0.739,0.202,FALSE,TRUE
"1990-11-15","GSW",FALSE,0.432,0.286,0.643,0.453,0.273,0.647,0.147,0.46,0.468,0.634,0.09,0.08,0.442,0.151,0.298,0.095,0.471,0.144,0.638,0.256,FALSE,TRUE
"1990-11-17","SEA",TRUE,0.54,0,0.667,0.474,0.333,0.8,0.379,0.571,0.548,0.319,0.155,0.053,0.54,0.106,0.353,0.253,0.481,0.191,0.718,0.256,FALSE,TRUE
"1990-11-18","POR",FALSE,0.467,0.167,0.862,0.623,0.6,0.765,0.315,0.535,0.472,0.628,0.097,0.042,0.473,0.118,0.256,0.272,0.643,0.164,0.793,0.338,FALSE,TRUE
"1990-11-21","PHO",FALSE,0.474,0.667,0.789,0.424,0.2,0.8,0.2,0.518,0.522,0.422,0.08,0.1,0.484,0.134,0.348,0.158,0.429,0.11,0.696,0.424,FALSE,TRUE
"1990-11-23","LAC",TRUE,0.477,0.667,0.864,0.471,0.75,0.923,0.25,0.537,0.568,0.714,0.134,0.06,0.489,0.141,0.35,0.216,0.489,0.155,0.78,0.138,FALSE,FALSE
"1990-11-24","DEN",TRUE,0.555,0.5,0.862,0.517,0.273,0.8,0.264,0.615,0.5,0.574,0.069,0.075,0.573,0.096,0.37,0.227,0.53,0.092,0.607,0.169,FALSE,FALSE
"1990-11-28","WSB",TRUE,0.6,0,0.5,0.483,0,0.5,0.222,0.597,0.519,0.667,0.133,0.106,0.6,0.108,0.324,0.111,0.483,0.158,0.674,0.09,TRUE,FALSE
"1990-11-30","IND",TRUE,0.576,0,0.867,0.451,0.444,0.85,0.353,0.631,0.587,0.776,0.119,0.055,0.576,0.148,0.344,0.306,0.476,0.195,0.767,0.207,TRUE,TRUE
"1990-12-01","CLE",TRUE,0.61,1,0.692,0.363,0.333,0.818,0.317,0.642,0.488,0.66,0.138,0.057,0.622,0.114,0.281,0.22,0.368,0.152,0.611,0.198,FALSE,FALSE
"1990-12-04","PHO",TRUE,0.632,0.333,0.8,0.481,0.429,0.714,0.236,0.662,0.551,0.672,0.051,0.05,0.637,0.146,0.389,0.189,0.495,0.124,0.66,0.185,TRUE,TRUE
"1990-12-07","NYK",TRUE,0.5,0.5,0.765,0.456,0,0.765,0.185,0.543,0.533,0.609,0.131,0.108,0.516,0.146,0.34,0.141,0.456,0.161,0.744,0.329,TRUE,TRUE
"1990-12-08","POR",FALSE,0.494,0.125,0.727,0.463,0.5,0.833,0.259,0.533,0.545,0.714,0.064,0.072,0.5,0.137,0.366,0.188,0.495,0.08,0.702,0.158,TRUE,TRUE
"1990-12-11","MIL",FALSE,0.474,0,0.714,0.481,0.143,0.952,0.276,0.51,0.44,0.528,0.089,0.108,0.474,0.205,0.294,0.197,0.488,0.159,0.561,0.247,FALSE,TRUE
"1990-12-14","LAC",TRUE,0.527,0.5,0.744,0.402,0.25,0.929,0.419,0.581,0.556,0.735,0.094,0.091,0.532,0.083,0.455,0.312,0.408,0.155,0.652,0.141,TRUE,FALSE
"1990-12-15","CLE",TRUE,0.576,1,0.667,0.433,0.2,0.704,0.13,0.596,0.568,0.755,0.123,0.106,0.587,0.171,0.472,0.087,0.439,0.136,0.644,0.211,TRUE,FALSE
"1990-12-18","MIA",TRUE,0.482,0.333,0.775,0.448,0,0.833,0.482,0.557,0.459,0.775,0.155,0.084,0.488,0.159,0.31,0.373,0.448,0.193,0.605,0.287,TRUE,FALSE
"1990-12-19","DET",FALSE,0.354,0.3,0.733,0.512,0.25,0.69,0.152,0.398,0.5,0.486,0.053,0.09,0.369,0.11,0.351,0.111,0.518,0.121,0.718,0.244,FALSE,TRUE
"1990-12-21","LAL",TRUE,0.557,0.333,0.824,0.5,0.5,0.7,0.193,0.597,0.582,0.694,0.09,0.074,0.568,0.103,0.41,0.159,0.543,0.108,0.75,0.171,TRUE,TRUE
"1990-12-22","IND",TRUE,0.534,0.667,0.682,0.489,0.25,0.818,0.5,0.596,0.602,0.723,0.04,0.051,0.557,0.13,0.524,0.341,0.506,0.103,0.674,0.3,TRUE,TRUE
"1990-12-25","DET",TRUE,0.519,0.5,0.762,0.423,0,0.813,0.273,0.568,0.479,0.55,0.117,0.045,0.532,0.122,0.273,0.208,0.423,0.158,0.65,0.366,TRUE,TRUE
"1990-12-27","GSW",TRUE,0.61,0.5,0.781,0.427,0.455,0.741,0.39,0.666,0.5,0.74,0.079,0.12,0.628,0.135,0.294,0.305,0.451,0.095,0.625,0.194,TRUE,TRUE
"1990-12-29","SEA",TRUE,0.474,0.222,0.786,0.494,0.25,0.75,0.289,0.531,0.591,0.739,0.139,0.053,0.485,0.091,0.5,0.227,0.5,0.204,0.711,0.152,TRUE,TRUE
"1991-01-03","HOU",FALSE,0.388,0.167,0.733,0.545,0.273,0.682,0.146,0.42,0.463,0.625,0.113,0.091,0.393,0.106,0.362,0.107,0.563,0.141,0.622,0.17,FALSE,TRUE
"1991-01-05","CLE",TRUE,0.511,0,0.72,0.476,0.25,0.923,0.284,0.545,0.519,0.644,0.14,0.068,0.511,0.108,0.386,0.205,0.488,0.186,0.697,0.146,TRUE,FALSE
"1991-01-08","NJN",TRUE,0.5,0.667,0.733,0.5,0,0.706,0.153,0.531,0.483,0.653,0.137,0.128,0.51,0.133,0.289,0.112,0.5,0.156,0.682,0.133,TRUE,FALSE
"1991-01-09","PHI",TRUE,0.554,0,0.652,0.528,0.333,0.808,0.277,0.575,0.521,0.609,0.069,0.03,0.554,0.07,0.306,0.181,0.542,0.144,0.743,0.292,FALSE,TRUE
"1991-01-11","ATL",TRUE,0.494,0.333,0.826,0.397,0.308,0.833,0.291,0.555,0.545,0.744,0.046,0.046,0.506,0.127,0.333,0.241,0.423,0.088,0.732,0.385,TRUE,TRUE
"1991-01-12","CHH",TRUE,0.551,0,0.714,0.43,0,0.871,0.359,0.587,0.613,0.744,0.067,0.066,0.551,0.15,0.438,0.256,0.43,0.106,0.744,0.342,FALSE,FALSE
"1991-01-14","MIL",TRUE,0.543,0.286,0.741,0.5,0,0.882,0.333,0.592,0.543,0.591,0.077,0.081,0.556,0.139,0.371,0.247,0.5,0.127,0.714,0.183,TRUE,TRUE
"1991-01-16","ORL",TRUE,0.451,0,0.567,0.4,0.3,0.926,0.33,0.475,0.495,0.366,0.084,0.062,0.451,0.103,0.346,0.187,0.42,0.209,0.683,0.333,FALSE,FALSE
"1991-01-18","ATL",FALSE,0.505,0.286,0.733,0.575,0.5,0.759,0.165,0.538,0.5,0.609,0.101,0,0.516,0.148,0.267,0.121,0.63,0.173,0.818,0.301,FALSE,TRUE
"1991-01-21","MIA",TRUE,0.539,0.2,0.667,0.512,0.167,0.714,0.337,0.572,0.539,0.583,0.108,0.086,0.545,0.12,0.293,0.225,0.524,0.145,0.829,0.244,FALSE,FALSE
"1991-01-23","NJN",FALSE,0.41,0.333,0.788,0.468,0.3,0.649,0.398,0.487,0.463,0.324,0.138,0.075,0.416,0.133,0.318,0.313,0.487,0.162,0.632,0.312,FALSE,FALSE
"1991-01-25","MIA",TRUE,0.531,0.444,0.72,0.386,0.375,0.667,0.309,0.587,0.578,0.721,0.12,0.075,0.556,0.214,0.436,0.222,0.403,0.189,0.686,0.182,TRUE,FALSE
"1991-01-31","SAS",FALSE,0.482,0.5,0.909,0.467,0,0.8,0.265,0.55,0.488,0.45,0.119,0.055,0.494,0.115,0.262,0.241,0.467,0.121,0.705,0.48,FALSE,TRUE
"1991-02-01","DAL",TRUE,0.506,0.5,0.71,0.409,0.308,0.875,0.403,0.557,0.56,0.718,0.064,0.067,0.513,0.134,0.237,0.286,0.432,0.095,0.826,0.159,FALSE,FALSE
"1991-02-03","LAL",FALSE,0.424,0,0.667,0.442,0.444,0.95,0.13,0.442,0.474,0.615,0.092,0.052,0.424,0.076,0.314,0.087,0.465,0.104,0.659,0.221,FALSE,TRUE
"1991-02-04","SAC",TRUE,0.519,0,0.75,0.455,0.8,0.565,0.395,0.568,0.551,0.548,0.109,0.084,0.519,0.136,0.45,0.296,0.477,0.133,0.633,0.148,FALSE,FALSE
"1991-02-07","DET",TRUE,0.507,0.333,0.741,0.412,0.111,0.759,0.37,0.56,0.422,0.432,0.034,0.092,0.514,0.124,0.222,0.274,0.418,0.125,0.574,0.259,FALSE,TRUE
"1991-02-12","ATL",TRUE,0.65,0.5,0.81,0.471,0.417,0.903,0.263,0.684,0.471,0.712,0.13,0.068,0.656,0.11,0.259,0.213,0.5,0.132,0.61,0.329,TRUE,TRUE
"1991-02-14","NYK",TRUE,0.548,0.4,0.727,0.512,0.143,0.7,0.131,0.574,0.486,0.543,0.09,0.08,0.56,0.128,0.294,0.095,0.518,0.156,0.658,0.085,FALSE,TRUE
"1991-02-16","NJN",TRUE,0.467,0.25,0.636,0.43,0.222,0.579,0.244,0.497,0.521,0.738,0.157,0.052,0.472,0.16,0.326,0.156,0.442,0.209,0.686,0.128,TRUE,FALSE
"1991-02-18","CLE",TRUE,0.517,0.5,0.818,0.562,0.333,0.733,0.253,0.569,0.559,0.533,0.13,0.06,0.529,0.094,0.333,0.207,0.575,0.193,0.862,0.151,FALSE,FALSE
"1991-02-19","WSB",TRUE,0.48,0.333,0.786,0.541,0.5,0.818,0.286,0.535,0.575,0.553,0.042,0.038,0.49,0.06,0.383,0.224,0.559,0.104,0.8,0.212,TRUE,FALSE
"1991-02-22","SAC",TRUE,0.582,0.857,0.838,0.386,0.25,0.923,0.468,0.677,0.588,0.652,0.185,0.05,0.62,0.144,0.371,0.392,0.398,0.176,0.74,0.136,TRUE,FALSE
"1991-02-23","CHH",TRUE,0.613,0.2,0.652,0.443,0.571,0.947,0.575,0.643,0.443,0.571,0.124,0.067,0.619,0.082,0.282,0.375,0.464,0.132,0.571,0.186,TRUE,FALSE
"1991-02-26","BOS",TRUE,0.56,0.4,0.806,0.476,1,0.818,0.341,0.616,0.55,0.549,0.14,0.072,0.571,0.103,0.378,0.275,0.482,0.19,0.698,0.214,TRUE,TRUE
"1991-03-01","DAL",TRUE,0.458,0.8,0.708,0.468,0.143,0.733,0.25,0.511,0.571,0.682,0.107,0.069,0.479,0.123,0.468,0.177,0.475,0.189,0.703,0.139,TRUE,FALSE
"1991-03-02","IND",FALSE,0.484,0.273,0.76,0.622,0.2,0.738,0.263,0.538,0.579,0.435,0.098,0.042,0.5,0.152,0.465,0.2,0.634,0.122,0.727,0.378,FALSE,TRUE
"1991-03-05","MIL",TRUE,0.488,0.667,0.846,0.405,0.3,0.714,0.317,0.557,0.54,0.7,0.108,0.135,0.5,0.154,0.4,0.268,0.423,0.177,0.66,0.179,TRUE,TRUE
"1991-03-08","UTA",TRUE,0.506,0.5,0.789,0.5,0.667,0.733,0.235,0.554,0.5,0.561,0.115,0.096,0.519,0.118,0.3,0.185,0.513,0.162,0.722,0.145,TRUE,TRUE
"1991-03-10","ATL",TRUE,0.559,0.4,0.778,0.418,0.286,0.429,0.194,0.604,0.538,0.673,0.132,0.095,0.581,0.137,0.436,0.151,0.429,0.187,0.611,0.099,FALSE,TRUE
"1991-03-12","MIN",TRUE,0.576,0.4,0.808,0.477,0.333,0.813,0.283,0.633,0.538,0.755,0.09,0.061,0.598,0.063,0.447,0.228,0.489,0.112,0.625,0.148,TRUE,FALSE
"1991-03-13","MIL",TRUE,0.506,0.4,0.696,0.474,0.462,0.875,0.277,0.548,0.514,0.5,0.114,0.046,0.518,0.106,0.368,0.193,0.513,0.153,0.667,0.269,FALSE,TRUE
"1991-03-15","CHH",TRUE,0.548,0.667,0.793,0.435,0.143,0.773,0.397,0.612,0.557,0.5,0.044,0.064,0.562,0.14,0.273,0.315,0.441,0.096,0.761,0.2,FALSE,FALSE
"1991-03-16","CLE",TRUE,0.526,0,0.769,0.542,0.125,0.731,0.333,0.57,0.439,0.634,0.191,0.031,0.526,0.118,0.273,0.256,0.549,0.193,0.606,0.264,FALSE,FALSE
"1991-03-18","DEN",TRUE,0.485,0.333,0.846,0.434,0.182,0.952,0.263,0.548,0.538,0.688,0.122,0.068,0.5,0.14,0.372,0.222,0.444,0.143,0.688,0.202,TRUE,FALSE
"1991-03-20","ATL",TRUE,0.627,0.8,0.875,0.439,0.333,0.548,0.289,0.689,0.525,0.808,0.049,0.093,0.651,0.161,0.231,0.253,0.459,0.082,0.667,0.173,TRUE,TRUE
"1991-03-22","PHI",FALSE,0.488,0.333,0.615,0.526,0.111,0.571,0.159,0.513,0.455,0.7,0.11,0.043,0.5,0.111,0.154,0.098,0.532,0.138,0.763,0.154,FALSE,TRUE
"1991-03-23","IND",TRUE,0.578,0.727,0.853,0.519,0.4,0.886,0.41,0.679,0.641,0.563,0.07,0.063,0.627,0.162,0.5,0.349,0.557,0.16,0.781,0.392,TRUE,TRUE
"1991-03-25","HOU",FALSE,0.422,0.143,0.706,0.494,0.231,0.773,0.189,0.462,0.512,0.553,0.078,0.088,0.433,0.156,0.44,0.133,0.512,0.15,0.611,0.21,TRUE,TRUE
"1991-03-28","NJN",TRUE,0.525,0.4,0.759,0.384,0.25,0.694,0.293,0.573,0.615,0.385,0.075,0.081,0.535,0.111,0.592,0.222,0.401,0.113,0.638,0.291,FALSE,FALSE
"1991-03-29","WSB",TRUE,0.542,0.375,0.826,0.459,0.7,0.9,0.277,0.601,0.627,0.378,0.101,0.067,0.56,0.079,0.379,0.229,0.5,0.127,0.816,0.106,FALSE,FALSE
"1991-03-31","BOS",FALSE,0.447,0.571,0.914,0.556,0.429,0.632,0.34,0.557,0.49,0.565,0.053,0.04,0.485,0.106,0.286,0.311,0.569,0.1,0.702,0.111,FALSE,TRUE
"1991-04-02","ORL",TRUE,0.532,0,0.8,0.548,0.417,0.895,0.39,0.588,0.438,0.585,0.177,0.115,0.532,0.159,0.257,0.312,0.582,0.256,0.655,0.233,TRUE,FALSE
"1991-04-04","NYK",TRUE,0.53,0,0.722,0.537,0.5,0.65,0.217,0.555,0.536,0.614,0.125,0.036,0.53,0.108,0.324,0.157,0.582,0.217,0.781,0.194,FALSE,TRUE
"1991-04-05","SAS",FALSE,0.463,0.4,0.781,0.512,0,0.788,0.39,0.557,0.367,0.605,0.162,0.076,0.5,0.135,0.233,0.305,0.512,0.199,0.528,0.317,TRUE,TRUE
"1991-04-07","PHI",FALSE,0.49,0.333,0.682,0.583,0,0.727,0.229,0.525,0.395,0.596,0.16,0.111,0.5,0.07,0.217,0.156,0.583,0.176,0.629,0.19,TRUE,TRUE
"1991-04-09","NYK",TRUE,0.489,0.333,0.68,0.564,0.3,0.714,0.278,0.535,0.563,0.636,0.087,0.029,0.506,0.09,0.404,0.189,0.583,0.147,0.788,0.192,TRUE,TRUE
"1991-04-10","IND",TRUE,0.526,0.6,0.72,0.419,0.111,0.821,0.329,0.58,0.393,0.675,0.093,0.026,0.546,0.094,0.211,0.237,0.424,0.109,0.543,0.267,FALSE,TRUE
"1991-04-12","DET",FALSE,0.461,0.25,0.792,0.443,0.4,0.92,0.316,0.526,0.519,0.486,0.046,0.041,0.474,0.131,0.289,0.25,0.456,0.118,0.732,0.291,FALSE,TRUE
"1991-04-15","MIL",TRUE,0.529,0,0.829,0.48,0.1,0.875,0.5,0.603,0.507,0.568,0.111,0.092,0.529,0.158,0.267,0.414,0.487,0.174,0.703,0.28,TRUE,TRUE
"1991-04-17","MIA",TRUE,0.489,0.25,0.793,0.493,0.273,0.757,0.33,0.551,0.519,0.558,0.145,0.05,0.5,0.137,0.381,0.261,0.514,0.209,0.676,0.394,FALSE,FALSE
"1991-04-19","CHH",TRUE,0.537,0.2,0.743,0.5,0.286,0.625,0.427,0.59,0.595,0.432,0.114,0.04,0.543,0.17,0.5,0.317,0.512,0.17,0.684,0.183,FALSE,FALSE
"1991-04-21","DET",TRUE,0.434,0,0.894,0.429,0.25,0.76,0.618,0.559,0.482,0.545,0.113,0.038,0.434,0.11,0.256,0.553,0.445,0.136,0.674,0.209,TRUE,TRUE
"1991-11-01","PHI",TRUE,0.538,0,0.857,0.453,0,0.667,0.154,0.566,0.573,0.776,0.11,0.065,0.538,0.141,0.308,0.132,0.453,0.153,0.814,0.14,TRUE,FALSE
"1991-11-02","MIL",FALSE,0.506,0.2,0.96,0.55,0.417,0.842,0.309,0.582,0.5,0.366,0.104,0.015,0.512,0.132,0.457,0.296,0.581,0.169,0.552,0.2,FALSE,FALSE
"1991-11-05","GSW",FALSE,0.464,0.25,0.714,0.505,0.333,0.69,0.5,0.537,0.488,0.744,0.065,0.086,0.476,0.149,0.211,0.357,0.527,0.145,0.708,0.215,TRUE,TRUE
"1991-11-06","BOS",TRUE,0.595,0.667,0.875,0.534,0,0.905,0.381,0.673,0.621,0.66,0.07,0.023,0.619,0.125,0.333,0.333,0.534,0.11,0.821,0.216,FALSE,TRUE
"1991-11-08","DAL",TRUE,0.512,0,0.774,0.419,0.182,0.857,0.378,0.565,0.494,0.69,0.104,0.013,0.512,0.077,0.378,0.293,0.43,0.128,0.583,0.209,TRUE,FALSE
"1991-11-09","ORL",TRUE,0.522,0.167,0.75,0.329,0.143,0.793,0.178,0.551,0.655,0.638,0.085,0.097,0.528,0.164,0.475,0.133,0.335,0.141,0.809,0.291,TRUE,FALSE
"1991-11-12","DET",TRUE,0.525,0.333,0.727,0.412,0.25,0.7,0.413,0.582,0.542,0.619,0.083,0.052,0.538,0.078,0.455,0.3,0.424,0.101,0.6,0.247,TRUE,TRUE
"1991-11-13","CHH",TRUE,0.5,0.2,0.833,0.446,0,0.765,0.25,0.549,0.567,0.583,0.097,0.103,0.505,0.131,0.356,0.208,0.446,0.139,0.778,0.141,FALSE,FALSE
"1991-11-15","MIL",TRUE,0.582,0.333,0.6,0.456,0.538,0.759,0.443,0.604,0.603,0.652,0.104,0.076,0.589,0.137,0.4,0.266,0.5,0.164,0.763,0.278,TRUE,FALSE
"1991-11-20","GSW",TRUE,0.519,0.167,0.675,0.452,0.25,0.625,0.494,0.568,0.54,0.619,0.09,0.104,0.525,0.116,0.297,0.333,0.473,0.101,0.72,0.215,FALSE,TRUE
"1991-11-22","SEA",TRUE,0.482,0.167,0.912,0.453,0.2,0.857,0.41,0.572,0.439,0.45,0.119,0.062,0.488,0.117,0.211,0.373,0.459,0.165,0.636,0.349,FALSE,TRUE
"1991-11-23","DEN",TRUE,0.505,0,0.833,0.4,0.333,0.816,0.198,0.541,0.539,0.348,0.062,0.037,0.505,0.124,0.326,0.165,0.406,0.09,0.739,0.365,FALSE,FALSE
"1991-11-26","LAC",TRUE,0.576,0.4,0.842,0.34,0.25,0.647,0.224,0.621,0.565,0.694,0.062,0.034,0.588,0.162,0.344,0.188,0.351,0.118,0.683,0.113,FALSE,TRUE
"1991-11-29","POR",TRUE,0.458,0.111,0.63,0.516,0.3,0.607,0.252,0.488,0.468,0.694,0.071,0.049,0.463,0.099,0.245,0.159,0.533,0.169,0.711,0.187,FALSE,TRUE
"1991-11-30","SAC",TRUE,0.539,0.25,0.656,0.404,0.5,0.765,0.36,0.572,0.578,0.542,0.042,0.062,0.545,0.112,0.41,0.236,0.427,0.088,0.706,0.292,FALSE,FALSE
"1991-12-04","CLE",TRUE,0.477,0.75,0.875,0.448,0.364,0.714,0.273,0.548,0.625,0.738,0.085,0.079,0.494,0.147,0.514,0.239,0.471,0.139,0.706,0.23,TRUE,TRUE
"1991-12-06","CHH",TRUE,0.539,0.273,0.625,0.421,0.333,0.816,0.27,0.573,0.595,0.792,0.05,0.096,0.556,0.146,0.366,0.169,0.428,0.155,0.842,0.408,TRUE,FALSE
"1991-12-07","PHI",FALSE,0.452,0.143,0.714,0.506,0.4,0.885,0.226,0.489,0.524,0.548,0.065,0.083,0.457,0.089,0.327,0.161,0.519,0.102,0.844,0.299,FALSE,FALSE
"1991-12-10","SEA",TRUE,0.476,0.429,0.758,0.457,0.333,0.824,0.393,0.548,0.506,0.725,0.114,0.077,0.494,0.066,0.385,0.298,0.463,0.111,0.619,0.346,TRUE,TRUE
"1991-12-13","NYK",TRUE,0.513,0.2,0.741,0.409,0.385,0.8,0.355,0.563,0.476,0.692,0.099,0.107,0.52,0.146,0.25,0.263,0.438,0.145,0.652,0.136,TRUE,TRUE
"1991-12-14","WSB",TRUE,0.5,0,0.711,0.432,0.143,0.617,0.442,0.55,0.541,0.349,0.06,0.081,0.5,0.12,0.349,0.314,0.438,0.121,0.738,0.358,FALSE,FALSE
"1991-12-17","LAL",FALSE,0.413,0,0.722,0.45,0,0.857,0.196,0.445,0.43,0.658,0.069,0.077,0.413,0.065,0.304,0.141,0.45,0.112,0.575,0.375,TRUE,TRUE
"1991-12-20","NJN",TRUE,0.439,0,0.853,0.436,0.273,0.65,0.347,0.509,0.429,0.512,0.102,0.096,0.439,0.058,0.333,0.296,0.452,0.17,0.532,0.138,FALSE,TRUE
"1991-12-21","ATL",TRUE,0.549,0.714,0.632,0.457,0.167,0.727,0.209,0.589,0.43,0.66,0.133,0.102,0.577,0.116,0.357,0.132,0.463,0.188,0.5,0.17,TRUE,FALSE
"1991-12-25","BOS",TRUE,0.485,0.25,0.774,0.433,0.333,0.714,0.32,0.547,0.517,0.617,0.117,0.103,0.5,0.075,0.302,0.247,0.439,0.142,0.727,0.222,TRUE,TRUE
"1991-12-26","ATL",TRUE,0.576,0.4,0.786,0.495,0.375,0.857,0.329,0.627,0.573,0.592,0.102,0.101,0.588,0.149,0.429,0.259,0.51,0.112,0.681,0.124,FALSE,FALSE
"1991-12-28","SAC",TRUE,0.511,0.333,0.723,0.527,0.222,0.769,0.522,0.574,0.56,0.652,0.105,0.122,0.517,0.119,0.413,0.378,0.538,0.149,0.711,0.22,TRUE,FALSE
"1991-12-30","IND",TRUE,0.521,0.333,0.775,0.453,0.167,0.828,0.548,0.602,0.531,0.763,0.101,0.081,0.534,0.209,0.371,0.425,0.465,0.161,0.652,0.279,FALSE,TRUE
"1992-01-03","MIL",FALSE,0.532,0.333,0.815,0.561,0.333,0.621,0.342,0.594,0.464,0.524,0.034,0.055,0.544,0.158,0.364,0.278,0.579,0.095,0.556,0.22,FALSE,FALSE
"1992-01-04","NJN",TRUE,0.574,0,0.649,0.462,0,0.667,0.366,0.597,0.616,0.672,0.118,0.078,0.574,0.071,0.469,0.238,0.462,0.124,0.76,0.132,TRUE,TRUE
"1992-01-07","WSB",TRUE,0.488,0.5,0.778,0.443,0,0.864,0.329,0.543,0.553,0.775,0.086,0.078,0.494,0.138,0.342,0.256,0.443,0.169,0.763,0.241,TRUE,FALSE
"1992-01-08","MIA",TRUE,0.505,0.75,0.722,0.526,0.667,0.8,0.198,0.546,0.5,0.543,0.075,0.056,0.522,0.1,0.31,0.143,0.551,0.144,0.735,0.256,FALSE,TRUE
"1992-01-10","UTA",TRUE,0.494,0.25,0.857,0.41,0.222,0.923,0.241,0.546,0.45,0.628,0.09,0.087,0.5,0.103,0.35,0.207,0.423,0.19,0.55,0.308,TRUE,TRUE
"1992-01-11","MIA",TRUE,0.473,0.4,0.75,0.443,0.5,0.659,0.258,0.521,0.543,0.523,0.022,0.133,0.484,0.088,0.413,0.194,0.456,0.085,0.674,0.342,TRUE,TRUE
